2.2000000E+01	2.6452231E+03	1.0022805E-03	5.1421773E+01	9.2282402E+04	2.5410698E+06	9.5445979E-04	6.0293896E-01	6.6219112E+00	9.7825986E-06
2.3000000E+01	2.8109554E+03	1.0025135E-03	4.8550952E+01	9.6465396E+04	2.5428837E+06	9.3219567E-04	6.0467900E-01	6.4479890E+00	9.8105284E-06
2.4000000E+01	2.9856866E+03	1.0027566E-03	4.5861066E+01	1.0064788E+05	2.5446965E+06	9.1075883E-04	6.0639328E-01	6.2811605E+00	9.8386188E-06
2.5000000E+01	3.1698245E+03	1.0030097E-03	4.3339524E+01	1.0482990E+05	2.5465079E+06	8.9010770E-04	6.0808237E-01	6.1210404E+00	9.8668667E-06
2.6000000E+01	3.3637915E+03	1.0032724E-03	4.0974685E+01	1.0901152E+05	2.5483182E+06	8.7020334E-04	6.0974685E-01	5.9672693E+00	9.8952690E-06
2.7000000E+01	3.5680246E+03	1.0035447E-03	3.8755786E+01	1.1319277E+05	2.5501271E+06	8.5100926E-04	6.1138722E-01	5.8195119E+00	9.9238227E-06
2.8000000E+01	3.7829761E+03	1.0038264E-03	3.6672870E+01	1.1737372E+05	2.5519347E+06	8.3249116E-04	6.1300399E-01	5.6774552E+00	9.9525250E-06
2.9000000E+01	4.0091134E+03	1.0041174E-03	3.4716717E+01	1.2155439E+05	2.5537409E+06	8.1461687E-04	6.1459763E-01	5.5408065E+00	9.9813730E-06
3.0000000E+01	4.2469199E+03	1.0044174E-03	3.2878790E+01	1.2573484E+05	2.5555457E+06	7.9735611E-04	6.1616858E-01	5.4092916E+00	1.0010364E-05
3.1000000E+01	4.4968952E+03	1.0047265E-03	3.1151179E+01	1.2991509E+05	2.5573491E+06	7.8068042E-04	6.1771727E-01	5.2826543E+00	1.0039495E-05
3.2000000E+01	4.7595552E+03	1.0050443E-03	2.9526548E+01	1.3409520E+05	2.5591510E+06	7.6456300E-04	6.1924407E-01	5.1606540E+00	1.0068763E-05
3.3000000E+01	5.0354327E+03	1.0053709E-03	2.7998096E+01	1.3827518E+05	2.5609514E+06	7.4897857E-04	6.2074938E-01	5.0430650E+00	1.0098167E-05
3.4000000E+01	5.3250776E+03	1.0057061E-03	2.6559510E+01	1.4245508E+05	2.5627503E+06	7.3390333E-04	6.2223355E-01	4.9296757E+00	1.0127702E-05
3.5000000E+01	5.6290574E+03	1.0060497E-03	2.5204931E+01	1.4663492E+05	2.5645476E+06	7.1931480E-04	6.2369692E-01	4.8202869E+00	1.0157367E-05
3.6000000E+01	5.9479574E+03	1.0064017E-03	2.3928915E+01	1.5081474E+05	2.5663432E+06	7.0519177E-04	6.2513980E-01	4.7147113E+00	1.0187160E-05
3.7000000E+01	6.2823811E+03	1.0067620E-03	2.2726404E+01	1.5499456E+05	2.5681372E+06	6.9151416E-04	6.2656251E-01	4.6127730E+00	1.0217077E-05
3.8000000E+01	6.6329506E+03	1.0071304E-03	2.1592697E+01	1.5917442E+05	2.5699295E+06	6.7826304E-04	6.2796532E-01	4.5143057E+00	1.0247116E-05
3.9000000E+01	7.0003070E+03	1.0075069E-03	2.0523419E+01	1.6335433E+05	2.5717201E+06	6.6542046E-04	6.2934853E-01	4.4191533E+00	1.0277276E-05
4.0000000E+01	7.3851105E+03	1.0078913E-03	1.9514501E+01	1.6753433E+05	2.5735089E+06	6.5296942E-04	6.3071238E-01	4.3271679E+00	1.0307553E-05
4.1000000E+01	7.7880410E+03	1.0082836E-03	1.8562154E+01	1.7171443E+05	2.5752958E+06	6.4089385E-04	6.3205713E-01	4.2382104E+00	1.0337945E-05
4.2000000E+01	8.2097984E+03	1.0086837E-03	1.7662850E+01	1.7589466E+05	2.5770809E+06	6.2917848E-04	6.3338302E-01	4.1521491E+00	1.0368450E-05
4.3000000E+01	8.6511030E+03	1.0090915E-03	1.6813301E+01	1.8007504E+05	2.5788640E+06	6.1780885E-04	6.3469026E-01	4.0688597E+00	1.0399067E-05
4.4000000E+01	9.1126955E+03	1.0095069E-03	1.6010441E+01	1.8425559E+05	2.5806452E+06	6.0677122E-04	6.3597908E-01	3.9882245E+00	1.0429792E-05
4.5000000E+01	9.5953378E+03	1.0099298E-03	1.5251413E+01	1.8843633E+05	2.5824244E+06	5.9605255E-04	6.3724969E-01	3.9101320E+00	1.0460623E-05
4.6000000E+01	1.0099813E+04	1.0103602E-03	1.4533551E+01	1.9261729E+05	2.5842015E+06	5.8564044E-04	6.3850227E-01	3.8344769E+00	1.0491559E-05
4.7000000E+01	1.0626927E+04	1.0107980E-03	1.3854365E+01	1.9679848E+05	2.5859766E+06	5.7552311E-04	6.3973702E-01	3.7611591E+00	1.0522598E-05
4.8000000E+01	1.1177506E+04	1.0112432E-03	1.3211531E+01	2.0097991E+05	2.5877494E+06	5.6568934E-04	6.4095412E-01	3.6900838E+00	1.0553737E-05
4.9000000E+01	1.1752399E+04	1.0116955E-03	1.2602879E+01	2.0516161E+05	2.5895201E+06	5.5612848E-04	6.4215374E-01	3.6211610E+00	1.0584974E-05
5.0000000E+01	1.2352479E+04	1.0121551E-03	1.2026380E+01	2.0934360E+05	2.5912886E+06	5.4683035E-04	6.4333605E-01	3.5543053E+00	1.0616307E-05
5.1000000E+01	1.2978641E+04	1.0126218E-03	1.1480137E+01	2.1352589E+05	2.5930547E+06	5.3778527E-04	6.4450120E-01	3.4894355E+00	1.0647735E-05
5.2000000E+01	1.3631804E+04	1.0130956E-03	1.0962376E+01	2.1770850E+05	2.5948185E+06	5.2898402E-04	6.4564935E-01	3.4264746E+00	1.0679255E-05
5.3000000E+01	1.4312910E+04	1.0135764E-03	1.0471438E+01	2.2189144E+05	2.5965799E+06	5.2041779E-04	6.4678064E-01	3.3653491E+00	1.0710866E-05
5.4000000E+01	1.5022926E+04	1.0140642E-03	1.0005769E+01	2.2607474E+05	2.5983388E+06	5.1207817E-04	6.4789522E-01	3.3059891E+00	1.0742566E-05
5.5000000E+01	1.5762843E+04	1.0145589E-03	9.5639143E+00	2.3025840E+05	2.6000953E+06	5.0395715E-04	6.4899322E-01	3.2483283E+00	1.0774352E-05
5.6000000E+01	1.6533677E+04	1.0150604E-03	9.1445107E+00	2.3444244E+05	2.6018492E+06	4.9604706E-04	6.5007477E-01	3.1923033E+00	1.0806224E-05
5.7000000E+01	1.7336469E+04	1.0155688E-03	8.7462814E+00	2.3862689E+05	2.6036005E+06	4.8834059E-04	6.5114000E-01	3.1378537E+00	1.0838179E-05
5.8000000E+01	1.8172285E+04	1.0160840E-03	8.3680293E+00	2.4281175E+05	2.6053491E+06	4.8083072E-04	6.5218903E-01	3.0849220E+00	1.0870215E-05
5.9000000E+01	1.9042216E+04	1.0166058E-03	8.0086314E+00	2.4699704E+05	2.6070950E+06	4.7351077E-04	6.5322198E-01	3.0334532E+00	1.0902331E-05
6.0000000E+01	1.9947383E+04	1.0171344E-03	7.6670345E+00	2.5118277E+05	2.6088382E+06	4.6637432E-04	6.5423896E-01	2.9833949E+00	1.0934526E-05
6.1000000E+01	2.0888928E+04	1.0176696E-03	7.3422500E+00	2.5536897E+05	2.6105785E+06	4.5941525E-04	6.5524009E-01	2.9346971E+00	1.0966796E-05
6.2000000E+01	2.1868023E+04	1.0182114E-03	7.0333495E+00	2.5955564E+05	2.6123159E+06	4.5262767E-04	6.5622546E-01	2.8873119E+00	1.0999142E-05
6.3000000E+01	2.2885867E+04	1.0187598E-03	6.7394614E+00	2.6374280E+05	2.6140504E+06	4.4600595E-04	6.5719519E-01	2.8411937E+00	1.1031560E-05
6.4000000E+01	2.3943684E+04	1.0193147E-03	6.4597665E+00	2.6793047E+05	2.6157819E+06	4.3954470E-04	6.5814938E-01	2.7962986E+00	1.1064050E-05
6.5000000E+01	2.5042730E+04	1.0198761E-03	6.1934951E+00	2.7211866E+05	2.6175104E+06	4.3323875E-04	6.5908811E-01	2.7525849E+00	1.1096610E-05
6.6000000E+01	2.6184283E+04	1.0204440E-03	5.9399231E+00	2.7630739E+05	2.6192357E+06	4.2708313E-04	6.6001150E-01	2.7100126E+00	1.1129238E-05
6.7000000E+01	2.7369654E+04	1.0210184E-03	5.6983699E+00	2.8049667E+05	2.6209579E+06	4.2107307E-04	6.6091963E-01	2.6685433E+00	1.1161933E-05
6.8000000E+01	2.8600182E+04	1.0215991E-03	5.4681949E+00	2.8468652E+05	2.6226768E+06	4.1520400E-04	6.6181259E-01	2.6281402E+00	1.1194693E-05
6.9000000E+01	2.9877231E+04	1.0221863E-03	5.2487950E+00	2.8887696E+05	2.6243925E+06	4.0947152E-04	6.6269047E-01	2.5887683E+00	1.1227517E-05
7.0000000E+01	3.1202199E+04	1.0227798E-03	5.0396027E+00	2.9306800E+05	2.6261048E+06	4.0387142E-04	6.6355337E-01	2.5503937E+00	1.1260402E-05
7.1000000E+01	3.2576509E+04	1.0233796E-03	4.8400833E+00	2.9725966E+05	2.6278136E+06	3.9839964E-04	6.6440135E-01	2.5129842E+00	1.1293349E-05
7.2000000E+01	3.4001618E+04	1.0239857E-03	4.6497330E+00	3.0145195E+05	2.6295190E+06	3.9305228E-04	6.6523451E-01	2.4765086E+00	1.1326355E-05
7.3000000E+01	3.5479010E+04	1.0245982E-03	4.4680771E+00	3.0564489E+05	2.6312209E+06	3.8782558E-04	6.6605293E-01	2.4409372E+00	1.1359419E-05
7.4000000E+01	3.7010199E+04	1.0252169E-03	4.2946678E+00	3.0983850E+05	2.6329192E+06	3.8271593E-04	6.6685668E-01	2.4062414E+00	1.1392539E-05
7.5000000E+01	3.8596731E+04	1.0258418E-03	4.1290831E+00	3.1403280E+05	2.6346138E+06	3.7771987E-04	6.6764585E-01	2.3723937E+00	1.1425714E-05
7.6000000E+01	4.0240182E+04	1.0264730E-03	3.9709247E+00	3.1822779E+05	2.6363046E+06	3.7283405E-04	6.6842050E-01	2.3393676E+00	1.1458943E-05
7.7000000E+01	4.1942159E+04	1.0271104E-03	3.8198167E+00	3.2242351E+05	2.6379917E+06	3.6805524E-04	6.6918073E-01	2.3071380E+00	1.1492224E-05
7.8000000E+01	4.3704300E+04	1.0277540E-03	3.6754043E+00	3.2661996E+05	2.6396749E+06	3.6338034E-04	6.6992659E-01	2.2756802E+00	1.1525555E-05
7.9000000E+01	4.5528275E+04	1.0284038E-03	3.5373523E+00	3.3081717E+05	2.6413542E+06	3.5880636E-04	6.7065817E-01	2.2449710E+00	1.1558937E-05
8.0000000E+01	4.7415784E+04	1.0290598E-03	3.4053444E+00	3.3501515E+05	2.6430296E+06	3.5433042E-04	6.7137553E-01	2.2149877E+00	1.1592367E-05
8.1000000E+01	4.9368562E+04	1.0297219E-03	3.2790814E+00	3.3921393E+05	2.6447008E+06	3.4994973E-04	6.7207874E-01	2.1857085E+00	1.1625843E-05
8.2000000E+01	5.1388373E+04	1.0303902E-03	3.1582805E+00	3.4341351E+05	2.6463679E+06	3.4566163E-04	6.7276788E-01	2.1571126E+00	1.1659366E-05
8.3000000E+01	5.3477014E+04	1.0310646E-03	3.0426746E+00	3.4761392E+05	2.6480309E+06	3.4146351E-04	6.7344301E-01	2.1291799E+00	1.1692933E-05
8.4000000E+01	5.5636318E+04	1.0317451E-03	2.9320108E+00	3.5181518E+05	2.6496895E+06	3.3735288E-04	6.7410420E-01	2.1018908E+00	1.1726543E-05
8.5000000E+01	5.7868145E+04	1.0324318E-03	2.8260499E+00	3.5601731E+05	2.6513439E+06	3.3332733E-04	6.7475152E-01	2.0752268E+00	1.1760195E-05
8.6000000E+01	6.0174393E+04	1.0331246E-03	2.7245656E+00	3.6022033E+05	2.6529938E+06	3.2938453E-04	6.7538503E-01	2.0491698E+00	1.1793888E-05
8.7000000E+01	6.2556991E+04	1.0338235E-03	2.6273437E+00	3.6442426E+05	2.6546393E+06	3.2552224E-04	6.7600480E-01	2.0237025E+00	1.1827621E-05
8.8000000E+01	6.5017901E+04	1.0345284E-03	2.5341813E+00	3.6862911E+05	2.6562803E+06	3.2173828E-04	6.7661089E-01	1.9988081E+00	1.1861392E-05
8.9000000E+01	6.7559120E+04	1.0352395E-03	2.4448861E+00	3.7283492E+05	2.6579166E+06	3.1803055E-04	6.7720337E-01	1.9744703E+00	1.1895200E-05
9.0000000E+01	7.0182678E+04	1.0359567E-03	2.3592761E+00	3.7704169E+05	2.6595482E+06	3.1439702E-04	6.7778230E-01	1.9506737E+00	1.1929044E-05
9.1000000E+01	7.2890638E+04	1.0366800E-03	2.2771788E+00	3.8124945E+05	2.6611751E+06	3.1083573E-04	6.7834774E-01	1.9274032E+00	1.1962924E-05
9.2000000E+01	7.5685099E+04	1.0374093E-03	2.1984305E+00	3.8545823E+05	2.6627972E+06	3.0734478E-04	6.7889976E-01	1.9046442E+00	1.1996837E-05
9.3000000E+01	7.8568194E+04	1.0381448E-03	2.1228761E+00	3.8966804E+05	2.6644144E+06	3.0392233E-04	6.7943841E-01	1.8823827E+00	1.2030783E-05
9.4000000E+01	8.1542088E+04	1.0388863E-03	2.0503685E+00	3.9387891E+05	2.6660266E+06	3.0056661E-04	6.7996376E-01	1.8606052E+00	1.2064760E-05
9.5000000E+01	8.4608985E+04	1.0396340E-03	1.9807681E+00	3.9809086E+05	2.6676337E+06	2.9727590E-04	6.8047586E-01	1.8392985E+00	1.2098769E-05
9.6000000E+01	8.7771120E+04	1.0403877E-03	1.9139424E+00	4.0230390E+05	2.6692358E+06	2.9404854E-04	6.8097478E-01	1.8184501E+00	1.2132807E-05
9.7000000E+01	9.1030764E+04	1.0411475E-03	1.8497656E+00	4.0651807E+05	2.6708326E+06	2.9088290E-04	6.8146058E-01	1.7980476E+00	1.2166873E-05
9.8000000E+01	9.4390224E+04	1.0419134E-03	1.7881182E+00	4.1073339E+05	2.6724242E+06	2.8777744E-04	6.8193331E-01	1.7780792E+00	1.2200967E-05
9.9000000E+01	9.7851842E+04	1.0426855E-03	1.7288867E+00	4.1494988E+05	2.6740104E+06	2.8473063E-04	6.8239303E-01	1.7585336E+00	1.2235088E-05
1.0000000E+02	1.0141799E+05	1.0434636E-03	1.6719635E+00	4.1916757E+05	2.6755912E+06	2.8174102E-04	6.8283981E-01	1.7393996E+00	1.2269234E-05
1.0100000E+02	1.0509109E+05	1.0442479E-03	1.6172461E+00	4.2338647E+05	2.6771665E+06	2.7880717E-04	6.8327369E-01	1.7206665E+00	1.2303405E-05
1.0200000E+02	1.0887359E+05	1.0450382E-03	1.5646370E+00	4.2760661E+05	2.6787362E+06	2.7592772E-04	6.8369474E-01	1.7023240E+00	1.2337600E-05
1.0300000E+02	1.1276796E+05	1.0458347E-03	1.5140438E+00	4.3182802E+05	2.6803003E+06	2.7310133E-04	6.8410301E-01	1.6843621E+00	1.2371817E-05
1.0400000E+02	1.1677673E+05	1.0466374E-03	1.4653783E+00	4.3605073E+05	2.6818587E+06	2.7032671E-04	6.8449856E-01	1.6667710E+00	1.2406056E-05
1.0500000E+02	1.2090245E+05	1.0474462E-03	1.4185568E+00	4.4027475E+05	2.6834112E+06	2.6760259E-04	6.8488145E-01	1.6495414E+00	1.2440316E-05
1.0600000E+02	1.2514772E+05	1.0482611E-03	1.3734996E+00	4.4450011E+05	2.6849578E+06	2.6492777E-04	6.8525172E-01	1.6326641E+00	1.2474595E-05
1.0700000E+02	1.2951516E+05	1.0490822E-03	1.3301308E+00	4.4872684E+05	2.6864985E+06	2.6230106E-04	6.8560944E-01	1.6161304E+00	1.2508894E-05
1.0800000E+02	1.3400744E+05	1.0499095E-03	1.2883781E+00	4.5295497E+05	2.6880331E+06	2.5972130E-04	6.8595467E-01	1.5999316E+00	1.2543211E-05
1.0900000E+02	1.3862725E+05	1.0507430E-03	1.2481728E+00	4.5718452E+05	2.6895616E+06	2.5718740E-04	6.8628744E-01	1.5840596E+00	1.2577546E-05
1.1000000E+02	1.4337734E+05	1.0515827E-03	1.2094494E+00	4.6141551E+05	2.6910839E+06	2.5469827E-04	6.8660783E-01	1.5685062E+00	1.2611897E-05
1.1100000E+02	1.4826047E+05	1.0524287E-03	1.1721454E+00	4.6564797E+05	2.6926000E+06	2.5225285E-04	6.8691588E-01	1.5532638E+00	1.2646264E-05
1.1200000E+02	1.5327946E+05	1.0532808E-03	1.1362014E+00	4.6988194E+05	2.6941096E+06	2.4985013E-04	6.8721165E-01	1.5383248E+00	1.2680646E-05
1.1300000E+02	1.5843715E+05	1.0541392E-03	1.1015606E+00	4.7411744E+05	2.6956128E+06	2.4748912E-04	6.8749518E-01	1.5236818E+00	1.2715042E-05
1.1400000E+02	1.6373643E+05	1.0550039E-03	1.0681691E+00	4.7835448E+05	2.6971095E+06	2.4516886E-04	6.8776654E-01	1.5093278E+00	1.2749451E-05
1.1500000E+02	1.6918021E+05	1.0558748E-03	1.0359751E+00	4.8259312E+05	2.6985996E+06	2.4288840E-04	6.8802578E-01	1.4952559E+00	1.2783873E-05
1.1600000E+02	1.7477145E+05	1.0567521E-03	1.0049297E+00	4.8683336E+05	2.7000829E+06	2.4064685E-04	6.8827294E-01	1.4814595E+00	1.2818307E-05
1.1700000E+02	1.8051314E+05	1.0576356E-03	9.7498573E-01	4.9107524E+05	2.7015595E+06	2.3844332E-04	6.8850808E-01	1.4679319E+00	1.2852752E-05
1.1800000E+02	1.8640832E+05	1.0585255E-03	9.4609857E-01	4.9531879E+05	2.7030293E+06	2.3627694E-04	6.8873125E-01	1.4546671E+00	1.2887208E-05
1.1900000E+02	1.9246004E+05	1.0594218E-03	9.1822544E-01	4.9956404E+05	2.7044921E+06	2.3414689E-04	6.8894251E-01	1.4416588E+00	1.2921674E-05
1.2000000E+02	1.9867142E+05	1.0603244E-03	8.9132552E-01	5.0381102E+05	2.7059478E+06	2.3205235E-04	6.8914190E-01	1.4289011E+00	1.2956148E-05
1.2100000E+02	2.0504560E+05	1.0612335E-03	8.6535985E-01	5.0805975E+05	2.7073965E+06	2.2999253E-04	6.8932947E-01	1.4163883E+00	1.2990631E-05
1.2200000E+02	2.1158575E+05	1.0621489E-03	8.4029120E-01	5.1231026E+05	2.7088380E+06	2.2796667E-04	6.8950528E-01	1.4041148E+00	1.3025122E-05
1.2300000E+02	2.1829508E+05	1.0630708E-03	8.1608402E-01	5.1656259E+05	2.7102722E+06	2.2597401E-04	6.8966937E-01	1.3920752E+00	1.3059620E-05
1.2400000E+02	2.2517685E+05	1.0639992E-03	7.9270433E-01	5.2081676E+05	2.7116991E+06	2.2401383E-04	6.8982179E-01	1.3802642E+00	1.3094124E-05
1.2500000E+02	2.3223435E+05	1.0649341E-03	7.7011963E-01	5.2507281E+05	2.7131185E+06	2.2208541E-04	6.8996260E-01	1.3686767E+00	1.3128635E-05
1.2600000E+02	2.3947090E+05	1.0658754E-03	7.4829887E-01	5.2933077E+05	2.7145304E+06	2.2018808E-04	6.9009184E-01	1.3573077E+00	1.3163150E-05
1.2700000E+02	2.4688987E+05	1.0668234E-03	7.2721237E-01	5.3359066E+05	2.7159347E+06	2.1832115E-04	6.9020956E-01	1.3461523E+00	1.3197671E-05
1.2800000E+02	2.5449465E+05	1.0677778E-03	7.0683173E-01	5.3785252E+05	2.7173313E+06	2.1648398E-04	6.9031581E-01	1.3352059E+00	1.3232196E-05
1.2900000E+02	2.6228868E+05	1.0687389E-03	6.8712977E-01	5.4211638E+05	2.7187202E+06	2.1467593E-04	6.9041064E-01	1.3244640E+00	1.3266725E-05
1.3000000E+02	2.7027544E+05	1.0697066E-03	6.6808050E-01	5.4638227E+05	2.7201011E+06	2.1289637E-04	6.9049410E-01	1.3139220E+00	1.3301256E-05
1.3100000E+02	2.7845844E+05	1.0706810E-03	6.4965904E-01	5.5065023E+05	2.7214742E+06	2.1114470E-04	6.9056622E-01	1.3035756E+00	1.3335791E-05
1.3200000E+02	2.8684121E+05	1.0716620E-03	6.3184158E-01	5.5492028E+05	2.7228392E+06	2.0942034E-04	6.9062707E-01	1.2934207E+00	1.3370328E-05
1.3300000E+02	2.9542736E+05	1.0726497E-03	6.1460532E-01	5.5919246E+05	2.7241960E+06	2.0772271E-04	6.9067668E-01	1.2834531E+00	1.3404866E-05
1.3400000E+02	3.0422049E+05	1.0736442E-03	5.9792843E-01	5.6346680E+05	2.7255447E+06	2.0605126E-04	6.9071510E-01	1.2736690E+00	1.3439406E-05
1.3500000E+02	3.1322427E+05	1.0746455E-03	5.8178998E-01	5.6774333E+05	2.7268851E+06	2.0440543E-04	6.9074239E-01	1.2640643E+00	1.3473947E-05
1.3600000E+02	3.2244239E+05	1.0756535E-03	5.6616996E-01	5.7202210E+05	2.7282172E+06	2.0278469E-04	6.9075857E-01	1.2546355E+00	1.3508488E-05
1.3700000E+02	3.3187859E+05	1.0766684E-03	5.5104916E-01	5.7630312E+05	2.7295407E+06	2.0118854E-04	6.9076371E-01	1.2453787E+00	1.3543029E-05
1.3800000E+02	3.4153663E+05	1.0776902E-03	5.3640917E-01	5.8058644E+05	2.7308558E+06	1.9961646E-04	6.9075784E-01	1.2362905E+00	1.3577570E-05
1.3900000E+02	3.5142032E+05	1.0787189E-03	5.2223238E-01	5.8487208E+05	2.7321622E+06	1.9806796E-04	6.9074101E-01	1.2273673E+00	1.3612110E-05
1.4000000E+02	3.6153350E+05	1.0797545E-03	5.0850186E-01	5.8916009E+05	2.7334599E+06	1.9654255E-04	6.9071327E-01	1.2186059E+00	1.3646649E-05
1.4100000E+02	3.7188005E+05	1.0807972E-03	4.9520140E-01	5.9345050E+05	2.7347488E+06	1.9503979E-04	6.9067465E-01	1.2100029E+00	1.3681186E-05
1.4200000E+02	3.8246389E+05	1.0818468E-03	4.8231546E-01	5.9774334E+05	2.7360288E+06	1.9355920E-04	6.9062520E-01	1.2015551E+00	1.3715722E-05
1.4300000E+02	3.9328896E+05	1.0829035E-03	4.6982911E-01	6.0203865E+05	2.7372998E+06	1.9210033E-04	6.9056496E-01	1.1932594E+00	1.3750256E-05
1.4400000E+02	4.0435926E+05	1.0839672E-03	4.5772803E-01	6.0633647E+05	2.7385618E+06	1.9066277E-04	6.9049399E-01	1.1851128E+00	1.3784787E-05
1.4500000E+02	4.1567881E+05	1.0850382E-03	4.4599849E-01	6.1063682E+05	2.7398146E+06	1.8924607E-04	6.9041231E-01	1.1771124E+00	1.3819316E-05
1.4600000E+02	4.2725167E+05	1.0861163E-03	4.3462731E-01	6.1493975E+05	2.7410582E+06	1.8784982E-04	6.9031997E-01	1.1692552E+00	1.3853843E-05
1.4700000E+02	4.3908194E+05	1.0872016E-03	4.2360182E-01	6.1924529E+05	2.7422925E+06	1.8647363E-04	6.9021702E-01	1.1615385E+00	1.3888366E-05
1.4800000E+02	4.5117375E+05	1.0882941E-03	4.1290987E-01	6.2355348E+05	2.7435174E+06	1.8511710E-04	6.9010349E-01	1.1539595E+00	1.3922885E-05
1.4900000E+02	4.6353128E+05	1.0893940E-03	4.0253978E-01	6.2786435E+05	2.7447328E+06	1.8377983E-04	6.8997942E-01	1.1465157E+00	1.3957402E-05
1.5000000E+02	4.7615872E+05	1.0905012E-03	3.9248035E-01	6.3217795E+05	2.7459386E+06	1.8246146E-04	6.8984487E-01	1.1392043E+00	1.3991914E-05
1.5100000E+02	4.8906033E+05	1.0916158E-03	3.8272079E-01	6.3649431E+05	2.7471348E+06	1.8116161E-04	6.8969985E-01	1.1320229E+00	1.4026423E-05
1.5200000E+02	5.0224038E+05	1.0927379E-03	3.7325076E-01	6.4081347E+05	2.7483212E+06	1.7987993E-04	6.8954443E-01	1.1249690E+00	1.4060928E-05
1.5300000E+02	5.1570318E+05	1.0938674E-03	3.6406030E-01	6.4513547E+05	2.7494977E+06	1.7861607E-04	6.8937862E-01	1.1180402E+00	1.4095429E-05
1.5400000E+02	5.2945308E+05	1.0950045E-03	3.5513986E-01	6.4946034E+05	2.7506644E+06	1.7736968E-04	6.8920249E-01	1.1112342E+00	1.4129926E-05
1.5500000E+02	5.4349447E+05	1.0961491E-03	3.4648024E-01	6.5378813E+05	2.7518210E+06	1.7614042E-04	6.8901605E-01	1.1045488E+00	1.4164418E-05
